"label","phenotype","hemisphere","region","sex","pFDR","cohensD","dx"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","Female","0.0060",0.3,"SCZ"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","Female","0.0060",0.212,"MCI"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","Female","0.0060",0.044,"MDD"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","Male","0.0048",0.378,"AD"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","Male","0.0048",0.09,"ASD"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","Male","0.0048",0.169,"ADHD"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","Male","0.0048",0.219,"SCZ"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","Male","0.0048",0.203,"MCI"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","Male","0.0080",-0.06,"MDD"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","All","   NA",0.409,"AD"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","All","   NA",0.076,"ASD"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","All","   NA",0.11,"ADHD"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","All","   NA",0.253,"SCZ"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","All","   NA",0.208,"MCI"
"rh_rostralmiddlefrontal","GM","rh","rostralmiddlefrontal","All","   NA",0.007,"MDD"
"rh_superiorfrontal","GM","rh","superiorfrontal","Female","0.0080",0.527,"AD"
"rh_superiorfrontal","GM","rh","superiorfrontal","Female","0.0998",-0.097,"ASD"
"rh_superiorfrontal","GM","rh","superiorfrontal","Female","0.0998",-0.078,"ADHD"
"rh_superiorfrontal","GM","rh","superiorfrontal","Female","0.0080",0.44,"SCZ"
"rh_superiorfrontal","GM","rh","superiorfrontal","Female","0.0080",0.181,"MCI"
"rh_superiorfrontal","GM","rh","superiorfrontal","Female","0.0998",0.026,"MDD"
"rh_superiorfrontal","GM","rh","superiorfrontal","Male","0.0048",0.402,"AD"
"rh_superiorfrontal","GM","rh","superiorfrontal","Male","0.1956",0.032,"ASD"
"rh_superiorfrontal","GM","rh","superiorfrontal","Male","0.0048",0.187,"ADHD"
"rh_superiorfrontal","GM","rh","superiorfrontal","Male","0.0048",0.245,"SCZ"
"rh_superiorfrontal","GM","rh","superiorfrontal","Male","0.0048",0.223,"MCI"
"rh_superiorfrontal","GM","rh","superiorfrontal","Male","0.0048",-0.073,"MDD"
"rh_superiorfrontal","GM","rh","superiorfrontal","All","   NA",0.467,"AD"
"rh_superiorfrontal","GM","rh","superiorfrontal","All","   NA",0.01,"ASD"
"rh_superiorfrontal","GM","rh","superiorfrontal","All","   NA",0.12,"ADHD"
"rh_superiorfrontal","GM","rh","superiorfrontal","All","   NA",0.324,"SCZ"
"rh_superiorfrontal","GM","rh","superiorfrontal","All","   NA",0.205,"MCI"
"rh_superiorfrontal","GM","rh","superiorfrontal","All","   NA",-0.009,"MDD"
"rh_superiorparietal","GM","rh","superiorparietal","Female","0.0080",0.588,"AD"
"rh_superiorparietal","GM","rh","superiorparietal","Female","0.7345",0.023,"ASD"
"rh_superiorparietal","GM","rh","superiorparietal","Female","0.0862",0.087,"ADHD"
"rh_superiorparietal","GM","rh","superiorparietal","Female","0.0080",0.241,"SCZ"
"rh_superiorparietal","GM","rh","superiorparietal","Female","0.0080",0.191,"MCI"
"rh_superiorparietal","GM","rh","superiorparietal","Female","0.0539",-0.03,"MDD"
"rh_superiorparietal","GM","rh","superiorparietal","Male","0.0060",0.446,"AD"
"rh_superiorparietal","GM","rh","superiorparietal","Male","0.6866",0.01,"ASD"
"rh_superiorparietal","GM","rh","superiorparietal","Male","0.0060",0.118,"ADHD"
"rh_superiorparietal","GM","rh","superiorparietal","Male","0.0060",0.137,"SCZ"
"rh_superiorparietal","GM","rh","superiorparietal","Male","0.0060",0.093,"MCI"
"rh_superiorparietal","GM","rh","superiorparietal","Male","0.0192",-0.049,"MDD"
"rh_superiorparietal","GM","rh","superiorparietal","All","   NA",0.52,"AD"
"rh_superiorparietal","GM","rh","superiorparietal","All","   NA",0.014,"ASD"
"rh_superiorparietal","GM","rh","superiorparietal","All","   NA",0.111,"ADHD"
"rh_superiorparietal","GM","rh","superiorparietal","All","   NA",0.18,"SCZ"
"rh_superiorparietal","GM","rh","superiorparietal","All","   NA",0.138,"MCI"
"rh_superiorparietal","GM","rh","superiorparietal","All","   NA",-0.037,"MDD"
"rh_superiortemporal","GM","rh","superiortemporal","Female","0.0080",0.649,"AD"
"rh_superiortemporal","GM","rh","superiortemporal","Female","0.0599",-0.11,"ASD"
"rh_superiortemporal","GM","rh","superiortemporal","Female","0.9621",-0.013,"ADHD"
"rh_superiortemporal","GM","rh","superiortemporal","Female","0.0080",0.313,"SCZ"
"rh_superiortemporal","GM","rh","superiortemporal","Female","0.0080",0.279,"MCI"
"rh_superiortemporal","GM","rh","superiortemporal","Female","0.9621",-0.001,"MDD"
"rh_superiortemporal","GM","rh","superiortemporal","Male","0.0040",0.612,"AD"
"rh_superiortemporal","GM","rh","superiortemporal","Male","0.0040",-0.104,"ASD"
"rh_superiortemporal","GM","rh","superiortemporal","Male","0.0040",0.189,"ADHD"
"rh_superiortemporal","GM","rh","superiortemporal","Male","0.0040",0.151,"SCZ"
"rh_superiortemporal","GM","rh","superiortemporal","Male","0.0040",0.291,"MCI"
"rh_superiortemporal","GM","rh","superiortemporal","Male","0.0040",-0.097,"MDD"
"rh_superiortemporal","GM","rh","superiortemporal","All","   NA",0.631,"AD"
"rh_superiortemporal","GM","rh","superiortemporal","All","   NA",-0.1,"ASD"
"rh_superiortemporal","GM","rh","superiortemporal","All","   NA",0.141,"ADHD"
"rh_superiortemporal","GM","rh","superiortemporal","All","   NA",0.217,"SCZ"
"rh_superiortemporal","GM","rh","superiortemporal","All","   NA",0.287,"MCI"
"rh_superiortemporal","GM","rh","superiortemporal","All","   NA",-0.036,"MDD"
"rh_supramarginal","GM","rh","supramarginal","Female","0.0080",0.534,"AD"
"rh_supramarginal","GM","rh","supramarginal","Female","0.8782",-0.01,"ASD"
"rh_supramarginal","GM","rh","supramarginal","Female","0.8782",-0.007,"ADHD"
"rh_supramarginal","GM","rh","supramarginal","Female","0.0080",0.265,"SCZ"
"rh_supramarginal","GM","rh","supramarginal","Female","0.0080",0.099,"MCI"
"rh_supramarginal","GM","rh","supramarginal","Female","0.7904",-0.009,"MDD"
"rh_supramarginal","GM","rh","supramarginal","Male","0.0048",0.541,"AD"
"rh_supramarginal","GM","rh","supramarginal","Male","0.3194",0.031,"ASD"
"rh_supramarginal","GM","rh","supramarginal","Male","0.0048",0.189,"ADHD"
"rh_supramarginal","GM","rh","supramarginal","Male","0.0048",0.235,"SCZ"
"rh_supramarginal","GM","rh","supramarginal","Male","0.0048",0.192,"MCI"
"rh_supramarginal","GM","rh","supramarginal","Male","0.0048",-0.065,"MDD"
"rh_supramarginal","GM","rh","supramarginal","All","   NA",0.538,"AD"
"rh_supramarginal","GM","rh","supramarginal","All","   NA",0.027,"ASD"
"rh_supramarginal","GM","rh","supramarginal","All","   NA",0.14,"ADHD"
"rh_supramarginal","GM","rh","supramarginal","All","   NA",0.248,"SCZ"
"rh_supramarginal","GM","rh","supramarginal","All","   NA",0.151,"MCI"
"rh_supramarginal","GM","rh","supramarginal","All","   NA",-0.03,"MDD"
"rh_temporalpole","GM","rh","temporalpole","Female","0.0080",0.528,"AD"
"rh_temporalpole","GM","rh","temporalpole","Female","0.6866",0.022,"ASD"
"rh_temporalpole","GM","rh","temporalpole","Female","0.1868",-0.064,"ADHD"
"rh_temporalpole","GM","rh","temporalpole","Female","0.0080",0.369,"SCZ"
"rh_temporalpole","GM","rh","temporalpole","Female","0.0080",0.325,"MCI"
"rh_temporalpole","GM","rh","temporalpole","Female","0.1317",0.024,"MDD"
"rh_temporalpole","GM","rh","temporalpole","Male","0.0080",0.582,"AD"
"rh_temporalpole","GM","rh","temporalpole","Male","0.0758",0.044,"ASD"
"rh_temporalpole","GM","rh","temporalpole","Male","0.0758",0.05,"ADHD"
"rh_temporalpole","GM","rh","temporalpole","Male","0.0758",0.069,"SCZ"
"rh_temporalpole","GM","rh","temporalpole","Male","0.0080",0.275,"MCI"
"rh_temporalpole","GM","rh","temporalpole","Male","0.0080",-0.07,"MDD"
"rh_temporalpole","GM","rh","temporalpole","All","   NA",0.554,"AD"
"rh_temporalpole","GM","rh","temporalpole","All","   NA",0.044,"ASD"
"rh_temporalpole","GM","rh","temporalpole","All","   NA",0.024,"ADHD"
"rh_temporalpole","GM","rh","temporalpole","All","   NA",0.191,"SCZ"
"rh_temporalpole","GM","rh","temporalpole","All","   NA",0.299,"MCI"
"rh_temporalpole","GM","rh","temporalpole","All","   NA",-0.01,"MDD"
"rh_transversetemporal","GM","rh","transversetemporal","Female","0.0120",0.322,"AD"
"rh_transversetemporal","GM","rh","transversetemporal","Female","0.0299",-0.124,"ASD"
"rh_transversetemporal","GM","rh","transversetemporal","Female","0.8503",0.008,"ADHD"
"rh_transversetemporal","GM","rh","transversetemporal","Female","0.0120",0.237,"SCZ"
"rh_transversetemporal","GM","rh","transversetemporal","Female","0.0240",0.056,"MCI"
"rh_transversetemporal","GM","rh","transversetemporal","Female","0.1677",-0.021,"MDD"
"rh_transversetemporal","GM","rh","transversetemporal","Male","0.0048",0.272,"AD"
"rh_transversetemporal","GM","rh","transversetemporal","Male","0.0399",-0.055,"ASD"
"rh_transversetemporal","GM","rh","transversetemporal","Male","0.0048",0.138,"ADHD"
"rh_transversetemporal","GM","rh","transversetemporal","Male","0.0048",0.178,"SCZ"
"rh_transversetemporal","GM","rh","transversetemporal","Male","0.0048",0.165,"MCI"
"rh_transversetemporal","GM","rh","transversetemporal","Male","0.0048",-0.079,"MDD"
"rh_transversetemporal","GM","rh","transversetemporal","All","   NA",0.298,"AD"
"rh_transversetemporal","GM","rh","transversetemporal","All","   NA",-0.066,"ASD"
"rh_transversetemporal","GM","rh","transversetemporal","All","   NA",0.106,"ADHD"
"rh_transversetemporal","GM","rh","transversetemporal","All","   NA",0.202,"SCZ"
"rh_transversetemporal","GM","rh","transversetemporal","All","   NA",0.116,"MCI"
"rh_transversetemporal","GM","rh","transversetemporal","All","   NA",-0.042,"MDD"
"lh_bankssts","SA","lh","bankssts","Female","0.0100",0.391,"AD"
"lh_bankssts","SA","lh","bankssts","Female","0.5549",0.038,"ASD"
"lh_bankssts","SA","lh","bankssts","Female","0.2129",-0.101,"ADHD"
"lh_bankssts","SA","lh","bankssts","Female","0.5549",0.034,"SCZ"
"lh_bankssts","SA","lh","bankssts","Female","0.0100",0.176,"MCI"
"lh_bankssts","SA","lh","bankssts","Male","0.0050",0.375,"AD"
"lh_bankssts","SA","lh","bankssts","Male","0.0050",0.07,"ASD"
"lh_bankssts","SA","lh","bankssts","Male","0.0050",0.126,"ADHD"
"lh_bankssts","SA","lh","bankssts","Male","0.0359",0.099,"SCZ"
"lh_bankssts","SA","lh","bankssts","Male","0.0050",0.198,"MCI"
"lh_bankssts","SA","lh","bankssts","All","   NA",0.383,"AD"
"lh_bankssts","SA","lh","bankssts","All","   NA",0.061,"ASD"
"lh_bankssts","SA","lh","bankssts","All","   NA",0.064,"ADHD"
"lh_bankssts","SA","lh","bankssts","All","   NA",0.069,"SCZ"
"lh_bankssts","SA","lh","bankssts","All","   NA",0.187,"MCI"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Female","0.0067",0.069,"AD"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Female","0.0200",-0.123,"ASD"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Female","0.0067",-0.179,"ADHD"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Female","0.0719",0.094,"SCZ"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Female","0.0067",0.072,"MCI"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Male","0.0100",-0.058,"AD"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Male","0.0067",0.076,"ASD"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Male","0.0067",0.107,"ADHD"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Male","0.0067",0.184,"SCZ"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","Male","0.0519",-0.045,"MCI"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","All","   NA",0.008,"AD"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","All","   NA",0.039,"ASD"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","All","   NA",0.033,"ADHD"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","All","   NA",0.143,"SCZ"
"lh_caudalanteriorcingulate","SA","lh","caudalanteriorcingulate","All","   NA",0.008,"MCI"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Female","0.0067",0.16,"AD"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Female","0.4471",0.034,"ASD"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Female","0.2745",-0.082,"ADHD"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Female","0.0067",0.217,"SCZ"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Female","0.0067",0.132,"MCI"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Male","0.1118",-0.037,"AD"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Male","0.0067",0.135,"ASD"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Male","0.0067",0.171,"ADHD"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Male","0.0067",0.28,"SCZ"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","Male","0.0349",-0.047,"MCI"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","All","   NA",0.065,"AD"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","All","   NA",0.115,"ASD"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","All","   NA",0.103,"ADHD"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","All","   NA",0.251,"SCZ"
"lh_caudalmiddlefrontal","SA","lh","caudalmiddlefrontal","All","   NA",0.034,"MCI"
"lh_cuneus","SA","lh","cuneus","Female","0.0100",0.175,"AD"
"lh_cuneus","SA","lh","cuneus","Female","0.6088",-0.037,"ASD"
"lh_cuneus","SA","lh","cuneus","Female","0.9501",0,"ADHD"
"lh_cuneus","SA","lh","cuneus","Female","0.0100",0.264,"SCZ"
"lh_cuneus","SA","lh","cuneus","Female","0.0133",0.06,"MCI"
"lh_cuneus","SA","lh","cuneus","Male","0.1836",-0.033,"AD"
"lh_cuneus","SA","lh","cuneus","Male","0.0100",0.093,"ASD"
"lh_cuneus","SA","lh","cuneus","Male","0.0067",0.196,"ADHD"
"lh_cuneus","SA","lh","cuneus","Male","0.0067",0.24,"SCZ"
"lh_cuneus","SA","lh","cuneus","Male","0.0067",-0.115,"MCI"
"lh_cuneus","SA","lh","cuneus","All","   NA",0.075,"AD"
"lh_cuneus","SA","lh","cuneus","All","   NA",0.068,"ASD"
"lh_cuneus","SA","lh","cuneus","All","   NA",0.144,"ADHD"
"lh_cuneus","SA","lh","cuneus","All","   NA",0.251,"SCZ"
"lh_cuneus","SA","lh","cuneus","All","   NA",-0.036,"MCI"
"lh_entorhinal","SA","lh","entorhinal","Female","0.0067",0.36,"AD"
"lh_entorhinal","SA","lh","entorhinal","Female","0.7625",0.018,"ASD"
"lh_entorhinal","SA","lh","entorhinal","Female","0.7625",-0.021,"ADHD"
"lh_entorhinal","SA","lh","entorhinal","Female","0.0067",0.187,"SCZ"
"lh_entorhinal","SA","lh","entorhinal","Female","0.0067",0.214,"MCI"
"lh_entorhinal","SA","lh","entorhinal","Male","0.0067",0.214,"AD"
"lh_entorhinal","SA","lh","entorhinal","Male","0.0160",0.063,"ASD"
"lh_entorhinal","SA","lh","entorhinal","Male","0.0067",0.168,"ADHD"
"lh_entorhinal","SA","lh","entorhinal","Male","0.0100",0.121,"SCZ"
"lh_entorhinal","SA","lh","entorhinal","Male","0.0067",0.066,"MCI"
"lh_entorhinal","SA","lh","entorhinal","All","   NA",0.29,"AD"
"lh_entorhinal","SA","lh","entorhinal","All","   NA",0.055,"ASD"
"lh_entorhinal","SA","lh","entorhinal","All","   NA",0.118,"ADHD"
"lh_entorhinal","SA","lh","entorhinal","All","   NA",0.151,"SCZ"
"lh_entorhinal","SA","lh","entorhinal","All","   NA",0.132,"MCI"
"lh_frontalpole","SA","lh","frontalpole","Female","0.0399",0.073,"AD"
"lh_frontalpole","SA","lh","frontalpole","Female","0.9182",0.006,"ASD"
"lh_frontalpole","SA","lh","frontalpole","Female","0.5140",-0.049,"ADHD"
"lh_frontalpole","SA","lh","frontalpole","Female","0.0798",0.122,"SCZ"
"lh_frontalpole","SA","lh","frontalpole","Female","0.4524",-0.025,"MCI"
"lh_frontalpole","SA","lh","frontalpole","Male","0.1946",0.034,"AD"
"lh_frontalpole","SA","lh","frontalpole","Male","0.0798",0.048,"ASD"
"lh_frontalpole","SA","lh","frontalpole","Male","0.0100",0.255,"ADHD"
"lh_frontalpole","SA","lh","frontalpole","Male","0.0100",0.174,"SCZ"
"lh_frontalpole","SA","lh","frontalpole","Male","0.1956",-0.026,"MCI"
"lh_frontalpole","SA","lh","frontalpole","All","   NA",0.054,"AD"
"lh_frontalpole","SA","lh","frontalpole","All","   NA",0.039,"ASD"
"lh_frontalpole","SA","lh","frontalpole","All","   NA",0.174,"ADHD"
"lh_frontalpole","SA","lh","frontalpole","All","   NA",0.15,"SCZ"
"lh_frontalpole","SA","lh","frontalpole","All","   NA",-0.026,"MCI"
"lh_fusiform","SA","lh","fusiform","Female","0.0100",0.387,"AD"
"lh_fusiform","SA","lh","fusiform","Female","0.5030",-0.031,"ASD"
"lh_fusiform","SA","lh","fusiform","Female","0.3593",-0.073,"ADHD"
"lh_fusiform","SA","lh","fusiform","Female","0.0200",0.158,"SCZ"
"lh_fusiform","SA","lh","fusiform","Female","0.0100",0.235,"MCI"
"lh_fusiform","SA","lh","fusiform","Male","0.0067",0.303,"AD"
"lh_fusiform","SA","lh","fusiform","Male","0.0449",0.053,"ASD"
"lh_fusiform","SA","lh","fusiform","Male","0.0067",0.243,"ADHD"
"lh_fusiform","SA","lh","fusiform","Male","0.0067",0.216,"SCZ"
"lh_fusiform","SA","lh","fusiform","Male","0.1397",0.037,"MCI"
"lh_fusiform","SA","lh","fusiform","All","   NA",0.347,"AD"
"lh_fusiform","SA","lh","fusiform","All","   NA",0.039,"ASD"
"lh_fusiform","SA","lh","fusiform","All","   NA",0.16,"ADHD"
"lh_fusiform","SA","lh","fusiform","All","   NA",0.189,"SCZ"
"lh_fusiform","SA","lh","fusiform","All","   NA",0.126,"MCI"
"lh_inferiorparietal","SA","lh","inferiorparietal","Female","0.0067",0.381,"AD"
"lh_inferiorparietal","SA","lh","inferiorparietal","Female","0.7984",0.012,"ASD"
"lh_inferiorparietal","SA","lh","inferiorparietal","Female","0.0649",-0.115,"ADHD"
"lh_inferiorparietal","SA","lh","inferiorparietal","Female","0.0067",0.199,"SCZ"
"lh_inferiorparietal","SA","lh","inferiorparietal","Female","0.0067",0.277,"MCI"
"lh_inferiorparietal","SA","lh","inferiorparietal","Male","0.0040",0.346,"AD"
"lh_inferiorparietal","SA","lh","inferiorparietal","Male","0.0040",0.102,"ASD"
"lh_inferiorparietal","SA","lh","inferiorparietal","Male","0.0040",0.204,"ADHD"
"lh_inferiorparietal","SA","lh","inferiorparietal","Male","0.0040",0.222,"SCZ"
"lh_inferiorparietal","SA","lh","inferiorparietal","Male","0.0040",0.081,"MCI"
"lh_inferiorparietal","SA","lh","inferiorparietal","All","   NA",0.364,"AD"
"lh_inferiorparietal","SA","lh","inferiorparietal","All","   NA",0.084,"ASD"
"lh_inferiorparietal","SA","lh","inferiorparietal","All","   NA",0.119,"ADHD"
"lh_inferiorparietal","SA","lh","inferiorparietal","All","   NA",0.211,"SCZ"
"lh_inferiorparietal","SA","lh","inferiorparietal","All","   NA",0.169,"MCI"
"lh_inferiortemporal","SA","lh","inferiortemporal","Female","0.0067",0.475,"AD"
"lh_inferiortemporal","SA","lh","inferiortemporal","Female","0.9261",-0.003,"ASD"
"lh_inferiortemporal","SA","lh","inferiortemporal","Female","0.0549",-0.13,"ADHD"
"lh_inferiortemporal","SA","lh","inferiortemporal","Female","0.0067",0.226,"SCZ"
"lh_inferiortemporal","SA","lh","inferiortemporal","Female","0.0067",0.301,"MCI"
"lh_inferiortemporal","SA","lh","inferiortemporal","Male","0.0067",0.431,"AD"
"lh_inferiortemporal","SA","lh","inferiortemporal","Male","0.2395",0.03,"ASD"
"lh_inferiortemporal","SA","lh","inferiortemporal","Male","0.0067",0.247,"ADHD"
"lh_inferiortemporal","SA","lh","inferiortemporal","Male","0.0100",0.201,"SCZ"
"lh_inferiortemporal","SA","lh","inferiortemporal","Male","0.0067",0.141,"MCI"
"lh_inferiortemporal","SA","lh","inferiortemporal","All","   NA",0.454,"AD"
"lh_inferiortemporal","SA","lh","inferiortemporal","All","   NA",0.023,"ASD"
"lh_inferiortemporal","SA","lh","inferiortemporal","All","   NA",0.146,"ADHD"
"lh_inferiortemporal","SA","lh","inferiortemporal","All","   NA",0.212,"SCZ"
"lh_inferiortemporal","SA","lh","inferiortemporal","All","   NA",0.213,"MCI"
"lh_insula","SA","lh","insula","Female","0.0100",0.108,"AD"
"lh_insula","SA","lh","insula","Female","0.0479",-0.096,"ASD"
"lh_insula","SA","lh","insula","Female","0.0200",-0.172,"ADHD"
"lh_insula","SA","lh","insula","Female","0.0100",0.237,"SCZ"
"lh_insula","SA","lh","insula","Female","0.0449",0.05,"MCI"
"lh_insula","SA","lh","insula","Male","0.8942",0.008,"AD"
"lh_insula","SA","lh","insula","Male","0.0466",0.059,"ASD"
"lh_insula","SA","lh","insula","Male","0.0100",0.218,"ADHD"
"lh_insula","SA","lh","insula","Male","0.0100",0.156,"SCZ"
"lh_insula","SA","lh","insula","Male","0.8942",0.003,"MCI"
"lh_insula","SA","lh","insula","All","   NA",0.06,"AD"
"lh_insula","SA","lh","insula","All","   NA",0.029,"ASD"
"lh_insula","SA","lh","insula","All","   NA",0.115,"ADHD"
"lh_insula","SA","lh","insula","All","   NA",0.193,"SCZ"
"lh_insula","SA","lh","insula","All","   NA",0.024,"MCI"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Female","0.0067",0.176,"AD"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Female","0.0878",-0.085,"ASD"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Female","0.0067",-0.171,"ADHD"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Female","0.0150",0.148,"SCZ"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Female","0.0067",0.13,"MCI"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Male","0.0133",0.076,"AD"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Male","0.0838",0.043,"ASD"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Male","0.0100",0.215,"ADHD"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Male","0.0100",0.204,"SCZ"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","Male","0.0838",-0.038,"MCI"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","All","   NA",0.128,"AD"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","All","   NA",0.024,"ASD"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","All","   NA",0.117,"ADHD"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","All","   NA",0.18,"SCZ"
"lh_isthmuscingulate","SA","lh","isthmuscingulate","All","   NA",0.039,"MCI"
"lh_lateraloccipital","SA","lh","lateraloccipital","Female","0.0067",0.276,"AD"
"lh_lateraloccipital","SA","lh","lateraloccipital","Female","0.6946",-0.018,"ASD"
"lh_lateraloccipital","SA","lh","lateraloccipital","Female","0.3393",-0.071,"ADHD"
"lh_lateraloccipital","SA","lh","lateraloccipital","Female","0.0067",0.228,"SCZ"
"lh_lateraloccipital","SA","lh","lateraloccipital","Female","0.0067",0.167,"MCI"
"lh_lateraloccipital","SA","lh","lateraloccipital","Male","0.0067",0.146,"AD"
"lh_lateraloccipital","SA","lh","lateraloccipital","Male","0.0100",0.065,"ASD"
"lh_lateraloccipital","SA","lh","lateraloccipital","Male","0.0067",0.238,"ADHD"
"lh_lateraloccipital","SA","lh","lateraloccipital","Male","0.0067",0.225,"SCZ"
"lh_lateraloccipital","SA","lh","lateraloccipital","Male","0.0279",-0.052,"MCI"
"lh_lateraloccipital","SA","lh","lateraloccipital","All","   NA",0.213,"AD"
"lh_lateraloccipital","SA","lh","lateraloccipital","All","   NA",0.048,"ASD"
"lh_lateraloccipital","SA","lh","lateraloccipital","All","   NA",0.155,"ADHD"
"lh_lateraloccipital","SA","lh","lateraloccipital","All","   NA",0.226,"SCZ"
"lh_lateraloccipital","SA","lh","lateraloccipital","All","   NA",0.046,"MCI"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Female","0.0100",0.265,"AD"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Female","0.6307",0.017,"ASD"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Female","0.1796",-0.096,"ADHD"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Female","0.0100",0.284,"SCZ"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Female","0.0133",0.066,"MCI"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Male","0.0120",0.066,"AD"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Male","0.0050",0.095,"ASD"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Male","0.0050",0.239,"ADHD"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Male","0.0050",0.179,"SCZ"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","Male","0.0050",-0.06,"MCI"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","All","   NA",0.169,"AD"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","All","   NA",0.082,"ASD"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","All","   NA",0.151,"ADHD"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","All","   NA",0.228,"SCZ"
"lh_lateralorbitofrontal","SA","lh","lateralorbitofrontal","All","   NA",-0.003,"MCI"
"lh_lingual","SA","lh","lingual","Female","0.0067",0.198,"AD"
"lh_lingual","SA","lh","lingual","Female","0.7635",0.027,"ASD"
"lh_lingual","SA","lh","lingual","Female","0.9142",-0.016,"ADHD"
"lh_lingual","SA","lh","lingual","Female","0.0067",0.199,"SCZ"
"lh_lingual","SA","lh","lingual","Female","0.0067",0.096,"MCI"
"lh_lingual","SA","lh","lingual","Male","0.0100",0.074,"AD"
"lh_lingual","SA","lh","lingual","Male","0.0160",0.067,"ASD"
"lh_lingual","SA","lh","lingual","Male","0.0100",0.213,"ADHD"
"lh_lingual","SA","lh","lingual","Male","0.0100",0.165,"SCZ"
"lh_lingual","SA","lh","lingual","Male","0.0100",-0.059,"MCI"
